﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Lund Sol;53445;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Global Irradians (svenska stationer);medelvärde 1 timma, varje timme;watt per kvadratmeter
Solskenstid;summa 1 timme, 1 gång/tim;sekund

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1983-01-01 00:00:00;2025-04-01 10:20:19;90.0;55.7138;13.2124

Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet;;Tidsutsnitt:
2015-01-25;17:00:00;0.10;G;0;G
2015-01-25;18:00:00;0.00;G;0;G
2015-01-25;19:00:00;0.00;G;0;G
2015-01-25;20:00:00;0.00;G;0;G
2015-01-25;21:00:00;0.00;G;0;G
2015-01-25;22:00:00;0.00;G;0;G
2015-01-25;23:00:00;0.00;G;0;G
2015-01-26;00:00:00;0.00;G;0;G
2015-01-26;01:00:00;0.00;G;0;G
2015-01-26;02:00:00;0.00;G;0;G
2015-01-26;03:00:00;0.00;G;0;G
2015-01-26;04:00:00;0.00;G;0;G
2015-01-26;05:00:00;0.00;G;0;G
2015-01-26;06:00:00;0.00;G;0;G
2015-01-26;07:00:00;0.08;G;0;G
2015-01-26;08:00:00;2.52;G;0;G
2015-01-26;09:00:00;17.56;G;0;G
2015-01-26;10:00:00;22.95;G;0;G
2015-01-26;11:00:00;31.11;G;0;G
2015-01-26;12:00:00;25.86;G;0;G
2015-01-26;13:00:00;27.45;G;0;G
2015-01-26;14:00:00;12.70;G;0;G
2015-01-26;15:00:00;3.59;G;0;G
2015-01-26;16:00:00;0.26;G;0;G
2015-01-26;17:00:00;0.00;G;0;G
2015-01-26;18:00:00;0.00;G;0;G
2015-01-26;19:00:00;0.00;G;0;G
2015-01-26;20:00:00;0.00;G;0;G
2015-01-26;21:00:00;0.00;G;0;G
2015-01-26;22:00:00;0.00;G;0;G
2015-01-26;23:00:00;0.00;G;0;G
2015-01-27;00:00:00;0.00;G;0;G
2015-01-27;01:00:00;0.00;G;0;G
2015-01-27;02:00:00;0.00;G;0;G
2015-01-27;03:00:00;0.00;G;0;G
2015-01-27;04:00:00;0.00;G;0;G
2015-01-27;05:00:00;0.00;G;0;G
2015-01-27;06:00:00;0.00;G;0;G
2015-01-27;07:00:00;0.15;G;0;G
2015-01-27;08:00:00;7.75;G;0;G
2015-01-27;09:00:00;22.22;G;0;G
2015-01-27;10:00:00;27.21;G;0;G
2015-01-27;11:00:00;26.64;G;0;G
2015-01-27;12:00:00;41.35;G;0;G
2015-01-27;13:00:00;44.62;G;0;G
2015-01-27;14:00:00;28.89;G;0;G
2015-01-27;15:00:00;14.51;G;0;G
2015-01-27;16:00:00;2.25;G;0;G
2015-01-27;17:00:00;0.11;G;0;G
2015-01-27;18:00:00;0.00;G;0;G
2015-01-27;19:00:00;0.00;G;0;G
2015-01-27;20:00:00;0.00;G;0;G
2015-01-27;21:00:00;0.00;G;0;G
2015-01-27;22:00:00;0.00;G;0;G
2015-01-27;23:00:00;0.00;G;0;G
2015-01-28;00:00:00;0.00;G;0;G
2015-01-28;01:00:00;0.00;G;0;G
2015-01-28;02:00:00;0.00;G;0;G
2015-01-28;03:00:00;0.00;G;0;G
2015-01-28;04:00:00;0.00;G;0;G
2015-01-28;05:00:00;0.00;G;0;G
2015-01-28;06:00:00;0.00;G;0;G
2015-01-28;07:00:00;0.95;G;0;G
2015-01-28;08:00:00;4.88;G;0;G
2015-01-28;09:00:00;13.37;G;0;G
2015-01-28;10:00:00;23.12;G;0;G
2015-01-28;11:00:00;35.73;G;0;G
2015-01-28;12:00:00;29.11;G;0;G
2015-01-28;13:00:00;19.01;G;0;G
2015-01-28;14:00:00;8.91;G;0;G
2015-01-28;15:00:00;3.11;G;0;G
2015-01-28;16:00:00;0.69;G;0;G
2015-01-28;17:00:00;0.00;G;0;G
2015-01-28;18:00:00;0.00;G;0;G
2015-01-28;19:00:00;0.00;G;0;G
2015-01-28;20:00:00;0.00;G;0;G
2015-01-28;21:00:00;0.00;G;0;G
2015-01-28;22:00:00;0.00;G;0;G
2015-01-28;23:00:00;0.00;G;0;G
2015-01-29;00:00:00;0.00;G;0;G
2015-01-29;01:00:00;0.00;G;0;G
2015-01-29;02:00:00;0.00;G;0;G
2015-01-29;03:00:00;0.00;G;0;G
2015-01-29;04:00:00;0.00;G;0;G
2015-01-29;05:00:00;0.00;G;0;G
2015-01-29;06:00:00;0.00;G;0;G
2015-01-29;07:00:00;0.21;G;0;G
2015-01-29;08:00:00;5.84;G;0;G
2015-01-29;09:00:00;29.57;G;0;G
2015-01-29;10:00:00;48.55;G;0;G
2015-01-29;11:00:00;34.36;G;0;G
2015-01-29;12:00:00;38.69;G;0;G
2015-01-29;13:00:00;60.35;G;0;G
2015-01-29;14:00:00;25.10;G;0;G
2015-01-29;15:00:00;12.17;G;0;G
2015-01-29;16:00:00;1.16;G;0;G
2015-01-29;17:00:00;0.01;G;0;G
2015-01-29;18:00:00;0.00;G;0;G
2015-01-29;19:00:00;0.00;G;0;G
2015-01-29;20:00:00;0.00;G;0;G
2015-01-29;21:00:00;0.00;G;0;G
2015-01-29;22:00:00;0.00;G;0;G
2015-01-29;23:00:00;0.00;G;0;G
2015-01-30;00:00:00;0.00;G;0;G
2015-01-30;01:00:00;0.00;G;0;G
2015-01-30;02:00:00;0.00;G;0;G
2015-01-30;03:00:00;0.00;G;0;G
2015-01-30;04:00:00;0.00;G;0;G
2015-01-30;05:00:00;0.00;G;0;G
2015-01-30;06:00:00;0.00;G;0;G
2015-01-30;07:00:00;0.02;G;0;G
2015-01-30;08:00:00;5.09;G;0;G
2015-01-30;09:00:00;20.73;G;0;G
2015-01-30;10:00:00;43.49;G;0;G
2015-01-30;11:00:00;51.96;G;0;G
2015-01-30;12:00:00;130.96;G;116;G
2015-01-30;13:00:00;65.29;G;0;G
2015-01-30;14:00:00;26.22;G;0;G
2015-01-30;15:00:00;18.54;G;0;G
2015-01-30;16:00:00;3.92;G;0;G
2015-01-30;17:00:00;0.00;G;0;G
2015-01-30;18:00:00;0.00;G;0;G
2015-01-30;19:00:00;0.00;G;0;G
2015-01-30;20:00:00;0.00;G;0;G
2015-01-30;21:00:00;0.00;G;0;G
2015-01-30;22:00:00;0.00;G;0;G
2015-01-30;23:00:00;0.00;G;0;G
2015-01-31;00:00:00;0.00;G;0;G
2015-01-31;01:00:00;0.00;G;0;G
2015-01-31;02:00:00;0.00;G;0;G
2015-01-31;03:00:00;0.00;G;0;G
2015-01-31;04:00:00;0.00;G;0;G
2015-01-31;05:00:00;0.00;G;0;G
2015-01-31;06:00:00;0.00;G;0;G
2015-01-31;07:00:00;0.09;G;0;G
2015-01-31;08:00:00;6.66;G;0;G
2015-01-31;09:00:00;28.60;G;0;G
2015-01-31;10:00:00;74.30;G;0;G
2015-01-31;11:00:00;46.67;G;0;G
2015-01-31;12:00:00;52.48;G;0;G
2015-01-31;13:00:00;39.64;G;0;G
2015-01-31;14:00:00;18.15;G;0;G
2015-01-31;15:00:00;5.20;G;0;G
2015-01-31;16:00:00;1.44;G;0;G
2015-01-31;17:00:00;0.05;G;0;G
2015-01-31;18:00:00;0.00;G;0;G
2015-01-31;19:00:00;0.00;G;0;G
2015-01-31;20:00:00;0.00;G;0;G
2015-01-31;21:00:00;0.00;G;0;G
2015-01-31;22:00:00;0.00;G;0;G
2015-01-31;23:00:00;0.00;G;0;G
2015-02-01;00:00:00;0.00;G;0;G
2015-02-01;01:00:00;0.00;G;0;G
2015-02-01;02:00:00;0.00;G;0;G
2015-02-01;03:00:00;0.00;G;0;G
2015-02-01;04:00:00;0.00;G;0;G
2015-02-01;05:00:00;0.00;G;0;G
2015-02-01;06:00:00;0.00;G;0;G
2015-02-01;07:00:00;0.20;G;0;G
2015-02-01;08:00:00;16.62;G;0;G
2015-02-01;09:00:00;52.72;G;0;G
2015-02-01;10:00:00;74.63;G;0;G
2015-02-01;11:00:00;135.58;G;0;G
2015-02-01;12:00:00;137.95;G;0;G
2015-02-01;13:00:00;139.77;G;671;G
2015-02-01;14:00:00;60.84;G;58;G
2015-02-01;15:00:00;31.67;G;0;G
2015-02-01;16:00:00;5.81;G;0;G
2015-02-01;17:00:00;0.24;G;0;G
2015-02-01;18:00:00;0.00;G;0;G
2015-02-01;19:00:00;0.00;G;0;G
2015-02-01;20:00:00;0.00;G;0;G
2015-02-01;21:00:00;0.00;G;0;G
2015-02-01;22:00:00;0.00;G;0;G
2015-02-01;23:00:00;0.00;G;0;G
2015-02-02;00:00:00;0.00;G;0;G
2015-02-02;01:00:00;0.00;G;0;G
2015-02-02;02:00:00;0.00;G;0;G
2015-02-02;03:00:00;0.00;G;0;G
2015-02-02;04:00:00;0.00;G;0;G
2015-02-02;05:00:00;0.00;G;0;G
2015-02-02;06:00:00;0.00;G;0;G
2015-02-02;07:00:00;0.35;G;0;G
2015-02-02;08:00:00;9.17;G;0;G
2015-02-02;09:00:00;52.99;G;0;G
2015-02-02;10:00:00;114.63;G;0;G
2015-02-02;11:00:00;118.78;G;0;G
2015-02-02;12:00:00;127.57;G;0;G
2015-02-02;13:00:00;112.54;G;0;G
2015-02-02;14:00:00;84.57;G;0;G
2015-02-02;15:00:00;41.17;G;0;G
2015-02-02;16:00:00;6.63;G;0;G
2015-02-02;17:00:00;0.17;G;0;G
2015-02-02;18:00:00;0.00;G;0;G
2015-02-02;19:00:00;0.00;G;0;G
2015-02-02;20:00:00;0.00;G;0;G
2015-02-02;21:00:00;0.00;G;0;G
2015-02-02;22:00:00;0.00;G;0;G
2015-02-02;23:00:00;0.00;G;0;G
2015-02-03;00:00:00;0.00;G;0;G
2015-02-03;01:00:00;0.00;G;0;G
2015-02-03;02:00:00;0.00;G;0;G
2015-02-03;03:00:00;0.00;G;0;G
2015-02-03;04:00:00;0.00;G;0;G
2015-02-03;05:00:00;0.00;G;0;G
2015-02-03;06:00:00;0.00;G;0;G
2015-02-03;07:00:00;1.05;G;0;G
2015-02-03;08:00:00;43.44;G;489;G
2015-02-03;09:00:00;141.32;G;3371;G
2015-02-03;10:00:00;174.32;G;2625;G
2015-02-03;11:00:00;224.97;G;2514;G
2015-02-03;12:00:00;168.75;G;11;G
2015-02-03;13:00:00;130.86;G;0;G
2015-02-03;14:00:00;100.77;G;0;G
2015-02-03;15:00:00;35.84;G;0;G
2015-02-03;16:00:00;6.00;G;0;G
2015-02-03;17:00:00;0.02;G;0;G
2015-02-03;18:00:00;0.00;G;0;G
2015-02-03;19:00:00;0.00;G;0;G
2015-02-03;20:00:00;0.00;G;0;G
2015-02-03;21:00:00;0.00;G;0;G
2015-02-03;22:00:00;0.00;G;0;G
2015-02-03;23:00:00;0.00;G;0;G
2015-02-04;00:00:00;0.00;G;0;G
2015-02-04;01:00:00;0.00;G;0;G
2015-02-04;02:00:00;0.00;G;0;G
2015-02-04;03:00:00;0.00;G;0;G
2015-02-04;04:00:00;0.00;G;0;G
2015-02-04;05:00:00;0.00;G;0;G
2015-02-04;06:00:00;0.00;G;0;G
2015-02-04;07:00:00;0.55;G;0;G
2015-02-04;08:00:00;14.89;G;0;G
2015-02-04;09:00:00;48.38;G;0;G
2015-02-04;10:00:00;131.62;G;0;G
2015-02-04;11:00:00;97.27;G;0;G
2015-02-04;12:00:00;56.94;G;0;G
2015-02-04;13:00:00;52.95;G;0;G
2015-02-04;14:00:00;42.09;G;0;G
2015-02-04;15:00:00;21.88;G;0;G
2015-02-04;16:00:00;5.27;G;0;G
2015-02-04;17:00:00;0.17;G;0;G
2015-02-04;18:00:00;0.00;G;0;G
2015-02-04;19:00:00;0.00;G;0;G
2015-02-04;20:00:00;0.00;G;0;G
2015-02-04;21:00:00;0.00;G;0;G
2015-02-04;22:00:00;0.00;G;0;G
2015-02-04;23:00:00;0.00;G;0;G
2015-02-05;00:00:00;0.00;G;0;G
2015-02-05;01:00:00;0.00;G;0;G
2015-02-05;02:00:00;0.00;G;0;G
2015-02-05;03:00:00;0.00;G;0;G
2015-02-05;04:00:00;0.00;G;0;G
2015-02-05;05:00:00;0.00;G;0;G
2015-02-05;06:00:00;0.00;G;0;G
2015-02-05;07:00:00;1.35;G;0;G
2015-02-05;08:00:00;29.19;G;769;G
2015-02-05;09:00:00;138.54;G;3599;G
2015-02-05;10:00:00;156.59;G;2353;G
2015-02-05;11:00:00;133.32;G;705;G
2015-02-05;12:00:00;289.27;G;3587;G
2015-02-05;13:00:00;196.46;G;2309;G
2015-02-05;14:00:00;143.84;G;919;G
2015-02-05;15:00:00;103.55;G;1622;G
2015-02-05;16:00:00;17.08;G;414;G
2015-02-05;17:00:00;0.08;G;0;G
2015-02-05;18:00:00;0.00;G;0;G
2015-02-05;19:00:00;0.00;G;0;G
2015-02-05;20:00:00;0.00;G;0;G
2015-02-05;21:00:00;0.00;G;0;G
2015-02-05;22:00:00;0.00;G;0;G
2015-02-05;23:00:00;0.00;G;0;G
2015-02-06;00:00:00;0.00;G;0;G
2015-02-06;01:00:00;0.00;G;0;G
2015-02-06;02:00:00;0.00;G;0;G
2015-02-06;03:00:00;0.00;G;0;G
2015-02-06;04:00:00;0.00;G;0;G
2015-02-06;05:00:00;0.00;G;0;G
2015-02-06;06:00:00;0.00;G;0;G
2015-02-06;07:00:00;1.84;G;0;G
2015-02-06;08:00:00;48.06;G;2895;G
2015-02-06;09:00:00;123.53;G;3483;G
2015-02-06;10:00:00;156.62;G;975;G
2015-02-06;11:00:00;170.57;G;165;G
2015-02-06;12:00:00;104.51;G;0;G
2015-02-06;13:00:00;71.33;G;0;G
2015-02-06;14:00:00;46.10;G;0;G
2015-02-06;15:00:00;27.65;G;0;G
2015-02-06;16:00:00;4.45;G;0;G
2015-02-06;17:00:00;0.17;G;0;G
2015-02-06;18:00:00;0.00;G;0;G
2015-02-06;19:00:00;0.00;G;0;G
2015-02-06;20:00:00;0.00;G;0;G
2015-02-06;21:00:00;0.00;G;0;G
2015-02-06;22:00:00;0.00;G;0;G
2015-02-06;23:00:00;0.00;G;0;G
2015-02-07;00:00:00;0.00;G;0;G
2015-02-07;01:00:00;0.00;G;0;G
2015-02-07;02:00:00;0.00;G;0;G
2015-02-07;03:00:00;0.00;G;0;G
2015-02-07;04:00:00;0.00;G;0;G
2015-02-07;05:00:00;0.00;G;0;G
2015-02-07;06:00:00;0.00;G;0;G
2015-02-07;07:00:00;1.63;G;0;G
2015-02-07;08:00:00;25.78;G;0;G
2015-02-07;09:00:00;121.56;G;2651;G
2015-02-07;10:00:00;207.77;G;2678;G
2015-02-07;11:00:00;284.33;G;2484;G
2015-02-07;12:00:00;115.26;G;137;G
2015-02-07;13:00:00;147.27;G;86;G
2015-02-07;14:00:00;101.75;G;0;G
2015-02-07;15:00:00;61.86;G;0;G
2015-02-07;16:00:00;14.24;G;63;G
2015-02-07;17:00:00;0.04;G;0;G
2015-02-07;18:00:00;0.00;G;0;G
2015-02-07;19:00:00;0.00;G;0;G
2015-02-07;20:00:00;0.00;G;0;G
2015-02-07;21:00:00;0.00;G;0;G
2015-02-07;22:00:00;0.00;G;0;G
2015-02-07;23:00:00;0.00;G;0;G
2015-02-08;00:00:00;0.00;G;0;G
2015-02-08;01:00:00;0.00;G;0;G
2015-02-08;02:00:00;0.00;G;0;G
2015-02-08;03:00:00;0.00;G;0;G
2015-02-08;04:00:00;0.00;G;0;G
2015-02-08;05:00:00;0.00;G;0;G
2015-02-08;06:00:00;0.00;G;0;G
2015-02-08;07:00:00;2.47;G;175;G
2015-02-08;08:00:00;58.37;G;3600;G
2015-02-08;09:00:00;161.75;G;3600;G
2015-02-08;10:00:00;257.03;G;3600;G
2015-02-08;11:00:00;311.75;G;3600;G
2015-02-08;12:00:00;324.03;G;3600;G
2015-02-08;13:00:00;296.39;G;3583;G
2015-02-08;14:00:00;195.82;G;3015;G
2015-02-08;15:00:00;127.68;G;3600;G
2015-02-08;16:00:00;18.66;G;270;G
2015-02-08;17:00:00;0.67;G;0;G
2015-02-08;18:00:00;0.00;G;0;G
2015-02-08;19:00:00;0.00;G;0;G
2015-02-08;20:00:00;0.00;G;0;G
2015-02-08;21:00:00;0.00;G;0;G
2015-02-08;22:00:00;0.00;G;0;G
2015-02-08;23:00:00;0.00;G;0;G
2015-02-09;00:00:00;0.00;G;0;G
2015-02-09;01:00:00;0.00;G;0;G
2015-02-09;02:00:00;0.00;G;0;G
2015-02-09;03:00:00;0.00;G;0;G
2015-02-09;04:00:00;0.00;G;0;G
2015-02-09;05:00:00;0.00;G;0;G
2015-02-09;06:00:00;0.00;G;0;G
2015-02-09;07:00:00;2.01;G;0;G
2015-02-09;08:00:00;31.87;G;0;G
2015-02-09;09:00:00;141.18;G;2927;G
2015-02-09;10:00:00;247.38;G;3600;G
2015-02-09;11:00:00;298.95;G;3600;G
2015-02-09;12:00:00;324.09;G;3600;G
2015-02-09;13:00:00;250.99;G;3600;G
2015-02-09;14:00:00;220.93;G;3600;G
2015-02-09;15:00:00;103.82;G;3221;G
2015-02-09;16:00:00;28.53;G;1712;G
2015-02-09;17:00:00;0.81;G;0;G
2015-02-09;18:00:00;0.00;G;0;G
2015-02-09;19:00:00;0.00;G;0;G
2015-02-09;20:00:00;0.00;G;0;G
2015-02-09;21:00:00;0.00;G;0;G
2015-02-09;22:00:00;0.00;G;0;G
2015-02-09;23:00:00;0.00;G;0;G
2015-02-10;00:00:00;0.00;G;0;G
2015-02-10;01:00:00;0.00;G;0;G
2015-02-10;02:00:00;0.00;G;0;G
2015-02-10;03:00:00;0.00;G;0;G
2015-02-10;04:00:00;0.00;G;0;G
2015-02-10;05:00:00;0.00;G;0;G
2015-02-10;06:00:00;0.00;G;0;G
2015-02-10;07:00:00;2.67;G;0;G
2015-02-10;08:00:00;36.57;G;0;G
2015-02-10;09:00:00;85.97;G;0;G
2015-02-10;10:00:00;117.66;G;0;G
2015-02-10;11:00:00;173.89;G;85;G
2015-02-10;12:00:00;270.92;G;2162;G
2015-02-10;13:00:00;270.63;G;3600;G
2015-02-10;14:00:00;180.96;G;3600;G
2015-02-10;15:00:00;97.64;G;712;G
2015-02-10;16:00:00;28.08;G;0;G
2015-02-10;17:00:00;1.29;G;0;G
2015-02-10;18:00:00;0.00;G;0;G
2015-02-10;19:00:00;0.00;G;0;G
2015-02-10;20:00:00;0.00;G;0;G
2015-02-10;21:00:00;0.00;G;0;G
2015-02-10;22:00:00;0.00;G;0;G
2015-02-10;23:00:00;0.00;G;0;G
2015-02-11;00:00:00;0.00;G;0;G
2015-02-11;01:00:00;0.00;G;0;G
2015-02-11;02:00:00;0.00;G;0;G
2015-02-11;03:00:00;0.00;G;0;G
2015-02-11;04:00:00;0.00;G;0;G
2015-02-11;05:00:00;0.00;G;0;G
2015-02-11;06:00:00;0.00;G;0;G
2015-02-11;07:00:00;2.52;G;0;G
2015-02-11;08:00:00;22.84;G;0;G
2015-02-11;09:00:00;42.69;G;0;G
2015-02-11;10:00:00;59.43;G;0;G
2015-02-11;11:00:00;58.33;G;0;G
2015-02-11;12:00:00;60.57;G;0;G
2015-02-11;13:00:00;50.06;G;0;G
2015-02-11;14:00:00;42.27;G;0;G
2015-02-11;15:00:00;25.58;G;0;G
2015-02-11;16:00:00;7.66;G;0;G
2015-02-11;17:00:00;0.74;G;0;G
2015-02-11;18:00:00;0.00;G;0;G
2015-02-11;19:00:00;0.00;G;0;G
2015-02-11;20:00:00;0.00;G;0;G
2015-02-11;21:00:00;0.00;G;0;G
2015-02-11;22:00:00;0.00;G;0;G
2015-02-11;23:00:00;0.00;G;0;G
2015-02-12;00:00:00;0.00;G;0;G
2015-02-12;01:00:00;0.00;G;0;G
2015-02-12;02:00:00;0.00;G;0;G
2015-02-12;03:00:00;0.00;G;0;G
2015-02-12;04:00:00;0.00;G;0;G
2015-02-12;05:00:00;0.00;G;0;G
2015-02-12;06:00:00;0.00;G;0;G
2015-02-12;07:00:00;0.68;G;0;G
2015-02-12;08:00:00;6.86;G;0;G
2015-02-12;09:00:00;19.35;G;0;G
2015-02-12;10:00:00;30.08;G;0;G
2015-02-12;11:00:00;41.06;G;0;G
2015-02-12;12:00:00;47.14;G;0;G
2015-02-12;13:00:00;44.00;G;0;G
2015-02-12;14:00:00;38.85;G;0;G
2015-02-12;15:00:00;20.18;G;0;G
2015-02-12;16:00:00;5.34;G;0;G
2015-02-12;17:00:00;0.25;G;0;G
2015-02-12;18:00:00;0.00;G;0;G
2015-02-12;19:00:00;0.00;G;0;G
2015-02-12;20:00:00;0.00;G;0;G
2015-02-12;21:00:00;0.00;G;0;G
2015-02-12;22:00:00;0.00;G;0;G
2015-02-12;23:00:00;0.00;G;0;G
2015-02-13;00:00:00;0.00;G;0;G
2015-02-13;01:00:00;0.00;G;0;G
2015-02-13;02:00:00;0.00;G;0;G
2015-02-13;03:00:00;0.00;G;0;G
2015-02-13;04:00:00;0.00;G;0;G
2015-02-13;05:00:00;0.00;G;0;G
2015-02-13;06:00:00;0.00;G;0;G
2015-02-13;07:00:00;0.32;G;0;G
2015-02-13;08:00:00;5.78;G;0;G
2015-02-13;09:00:00;12.73;G;0;G
2015-02-13;10:00:00;26.95;G;0;G
2015-02-13;11:00:00;36.49;G;0;G
2015-02-13;12:00:00;37.18;G;0;G
2015-02-13;13:00:00;35.43;G;0;G
2015-02-13;14:00:00;27.05;G;0;G
2015-02-13;15:00:00;16.60;G;0;G
2015-02-13;16:00:00;4.68;G;0;G
2015-02-13;17:00:00;0.53;G;0;G
2015-02-13;18:00:00;0.00;G;0;G
2015-02-13;19:00:00;0.00;G;0;G
2015-02-13;20:00:00;0.00;G;0;G
2015-02-13;21:00:00;0.00;G;0;G
2015-02-13;22:00:00;0.00;G;0;G
2015-02-13;23:00:00;0.00;G;0;G
2015-02-14;00:00:00;0.00;G;0;G
2015-02-14;01:00:00;0.00;G;0;G
2015-02-14;02:00:00;0.00;G;0;G
2015-02-14;03:00:00;0.00;G;0;G
2015-02-14;04:00:00;0.00;G;0;G
2015-02-14;05:00:00;0.00;G;0;G
2015-02-14;06:00:00;0.00;G;0;G
2015-02-14;07:00:00;2.44;G;0;G
2015-02-14;08:00:00;19.09;G;0;G
2015-02-14;09:00:00;51.13;G;0;G
2015-02-14;10:00:00;80.01;G;0;G
2015-02-14;11:00:00;134.62;G;0;G
2015-02-14;12:00:00;135.51;G;0;G
2015-02-14;13:00:00;134.14;G;0;G
2015-02-14;14:00:00;88.83;G;0;G
2015-02-14;15:00:00;51.02;G;0;G
2015-02-14;16:00:00;13.80;G;0;G
2015-02-14;17:00:00;0.58;G;0;G
2015-02-14;18:00:00;0.00;G;0;G
2015-02-14;19:00:00;0.00;G;0;G
2015-02-14;20:00:00;0.00;G;0;G
2015-02-14;21:00:00;0.00;G;0;G
2015-02-14;22:00:00;0.00;G;0;G
2015-02-14;23:00:00;0.00;G;0;G
2015-02-15;00:00:00;0.00;G;0;G
2015-02-15;01:00:00;0.00;G;0;G
2015-02-15;02:00:00;0.00;G;0;G
2015-02-15;03:00:00;0.00;G;0;G
2015-02-15;04:00:00;0.00;G;0;G
2015-02-15;05:00:00;0.00;G;0;G
2015-02-15;06:00:00;0.00;G;0;G
2015-02-15;07:00:00;0.18;G;0;G
2015-02-15;08:00:00;5.20;G;0;G
2015-02-15;09:00:00;17.99;G;0;G
2015-02-15;10:00:00;29.21;G;0;G
2015-02-15;11:00:00;78.83;G;0;G
2015-02-15;12:00:00;73.52;G;0;G
2015-02-15;13:00:00;80.70;G;0;G
2015-02-15;14:00:00;81.30;G;0;G
2015-02-15;15:00:00;32.41;G;0;G
2015-02-15;16:00:00;10.74;G;0;G
2015-02-15;17:00:00;0.53;G;0;G
2015-02-15;18:00:00;0.00;G;0;G
2015-02-15;19:00:00;0.00;G;0;G
2015-02-15;20:00:00;0.00;G;0;G
2015-02-15;21:00:00;0.00;G;0;G
2015-02-15;22:00:00;0.00;G;0;G
2015-02-15;23:00:00;0.00;G;0;G
2015-02-16;00:00:00;0.00;G;0;G
2015-02-16;01:00:00;0.00;G;0;G
2015-02-16;02:00:00;0.00;G;0;G
2015-02-16;03:00:00;0.00;G;0;G
2015-02-16;04:00:00;0.00;G;0;G
2015-02-16;05:00:00;0.00;G;0;G
2015-02-16;06:00:00;0.08;G;0;G
2015-02-16;07:00:00;1.47;G;0;G
2015-02-16;08:00:00;8.69;G;0;G
2015-02-16;09:00:00;18.69;G;0;G
2015-02-16;10:00:00;36.08;G;0;G
2015-02-16;11:00:00;49.11;G;0;G
2015-02-16;12:00:00;49.85;G;0;G
2015-02-16;13:00:00;59.91;G;0;G
2015-02-16;14:00:00;56.55;G;0;G
2015-02-16;15:00:00;37.41;G;0;G
2015-02-16;16:00:00;12.10;G;0;G
2015-02-16;17:00:00;1.28;G;0;G
2015-02-16;18:00:00;0.00;G;0;G
2015-02-16;19:00:00;0.00;G;0;G
2015-02-16;20:00:00;0.00;G;0;G
2015-02-16;21:00:00;0.00;G;0;G
2015-02-16;22:00:00;0.00;G;0;G
2015-02-16;23:00:00;0.00;G;0;G
2015-02-17;00:00:00;0.00;G;0;G
2015-02-17;01:00:00;0.00;G;0;G
2015-02-17;02:00:00;0.00;G;0;G
2015-02-17;03:00:00;0.00;G;0;G
2015-02-17;04:00:00;0.00;G;0;G
2015-02-17;05:00:00;0.00;G;0;G
2015-02-17;06:00:00;0.00;G;0;G
2015-02-17;07:00:00;1.90;G;0;G
2015-02-17;08:00:00;15.07;G;0;G
2015-02-17;09:00:00;54.85;G;0;G
2015-02-17;10:00:00;82.90;G;0;G
2015-02-17;11:00:00;97.10;G;0;G
2015-02-17;12:00:00;79.58;G;0;G
2015-02-17;13:00:00;73.38;G;0;G
2015-02-17;14:00:00;48.16;G;0;G
2015-02-17;15:00:00;27.32;G;0;G
2015-02-17;16:00:00;8.74;G;0;G
2015-02-17;17:00:00;1.21;G;0;G
2015-02-17;18:00:00;0.00;G;0;G
2015-02-17;19:00:00;0.00;G;0;G
2015-02-17;20:00:00;0.00;G;0;G
2015-02-17;21:00:00;0.00;G;0;G
2015-02-17;22:00:00;0.00;G;0;G
2015-02-17;23:00:00;0.00;G;0;G
2015-02-18;00:00:00;0.00;G;0;G
2015-02-18;01:00:00;0.00;G;0;G
2015-02-18;02:00:00;0.00;G;0;G
2015-02-18;03:00:00;0.00;G;0;G
2015-02-18;04:00:00;0.00;G;0;G
2015-02-18;05:00:00;0.00;G;0;G
2015-02-18;06:00:00;0.03;G;0;G
2015-02-18;07:00:00;4.42;G;0;G
2015-02-18;08:00:00;41.07;G;0;G
2015-02-18;09:00:00;130.07;G;124;G
2015-02-18;10:00:00;201.01;G;539;G
2015-02-18;11:00:00;260.70;G;1621;G
2015-02-18;12:00:00;298.08;G;2337;G
2015-02-18;13:00:00;177.33;G;41;G
2015-02-18;14:00:00;87.17;G;0;G
2015-02-18;15:00:00;54.89;G;0;G
2015-02-18;16:00:00;25.93;G;0;G
2015-02-18;17:00:00;0.81;G;0;G
2015-02-18;18:00:00;0.00;G;0;G
2015-02-18;19:00:00;0.00;G;0;G
2015-02-18;20:00:00;0.00;G;0;G
2015-02-18;21:00:00;0.00;G;0;G
2015-02-18;22:00:00;0.00;G;0;G
2015-02-18;23:00:00;0.00;G;0;G
2015-02-19;00:00:00;0.00;G;0;G
2015-02-19;01:00:00;0.00;G;0;G
2015-02-19;02:00:00;0.00;G;0;G
2015-02-19;03:00:00;0.00;G;0;G
2015-02-19;04:00:00;0.00;G;0;G
2015-02-19;05:00:00;0.00;G;0;G
2015-02-19;06:00:00;0.09;G;0;G
2015-02-19;07:00:00;3.13;G;0;G
2015-02-19;08:00:00;10.89;G;0;G
2015-02-19;09:00:00;33.35;G;0;G
